timestamp,CPU,Memory,GPU_Util,GPU_Mem,GPU_Mem_Free,Power
2023-04-19 22:09:27,91.9,27.4,0,704,5263,8.12
2023-04-19 22:09:28,91.9,27.4,0,704,5263,8.24
2023-04-19 22:09:29,92.0,27.4,0,704,5263,8.07
2023-04-19 22:09:30,92.0,27.4,0,704,5263,8.13
2023-04-19 22:09:31,92.0,27.4,0,704,5263,8.23
2023-04-19 22:09:32,92.0,27.4,0,704,5263,8.06
2023-04-19 22:09:33,92.1,27.4,0,704,5263,8.14
2023-04-19 22:09:34,92.1,27.4,0,704,5263,8.15
2023-04-19 22:09:35,92.1,27.4,0,704,5263,8.19
2023-04-19 22:09:36,92.1,27.4,0,704,5263,8.19
2023-04-19 22:09:37,92.2,27.4,0,704,5263,8.19
2023-04-19 22:09:38,92.2,27.4,0,704,5263,8.75
2023-04-19 22:09:39,92.1,27.6,1,704,5263,8.16
2023-04-19 22:09:40,92.1,27.6,1,704,5263,8.20
2023-04-19 22:09:41,92.1,27.6,0,704,5263,8.24
2023-04-19 22:09:42,92.1,27.6,0,704,5263,8.17
2023-04-19 22:09:43,92.2,27.6,0,704,5263,8.11
2023-04-19 22:09:44,92.2,27.6,0,704,5263,8.03
2023-04-19 22:09:45,92.2,27.6,0,704,5263,8.06
